0.0,0.036268731762431956,0.5454644289648287,0.8662658737778752,0.16342780625857437,0.2206788636870474,0.10130817519894543,0.1259021285834266,0.0768683645289452,0.09131326087143479,0.5467079999943962,3.018730299998424
5.0,0.03577418188455026,0.5581074178680834,0.8965174668184304,0.16546384091643968,0.2216954030054109,0.1022590759756208,0.12507373368140529,0.0774821129306317,0.09027286675678461,0.6154837999929441,3.579740799992578
10.0,0.03736183387488788,0.5719837749834007,0.9248731418014138,0.17024531355975503,0.22984728891426917,0.10545133028614063,0.13056988399893113,0.0800014418981143,0.09483089118815267,0.5455834000022151,3.2908272000058787
15.0,0.03690747336807981,0.5435564424574605,0.8752272048487446,0.16252797896573662,0.21936966294891286,0.1010863162544676,0.12543660692868355,0.07690952643689605,0.09168732684740623,0.5512980000057723,3.3984523999970406
20.0,0.03439484609842101,0.5050259164649191,0.796198311011057,0.15156841522363115,0.19295532477641564,0.09465551769731236,0.10902779356268946,0.07221100956752843,0.07945236695102373,0.5547856999910437,3.4767336000077194
25.0,0.035045450017343986,0.5114362856754274,0.7920090766802175,0.15550699676175028,0.19457197182399566,0.09742559580723385,0.11001609379862512,0.07440011981840394,0.07998095891902568,0.5417948999966029,3.6189423999894643
30.0,0.03317344232143572,0.5029359517873134,0.8196178662515631,0.15109978614641503,0.20307249026092414,0.09375182591240955,0.11465353501421789,0.0711382906171972,0.08280932406719846,0.5662540000048466,3.9023148999986006
35.0,0.03194819733444679,0.4757299102092832,0.7421524616445124,0.1432390781239542,0.18590543907998805,0.0891088475038483,0.10589970942103115,0.06773865174383167,0.07700353625856139,0.54867460000969,4.282432699998026
40.0,0.03218548547407477,0.46605350053125205,0.7214307254745415,0.14165157913876286,0.18205323713324714,0.0885109817028283,0.10410363080191379,0.06745144130536294,0.0759782293860245,0.554865800004336,4.321886599995196
45.0,0.03327638787500586,0.46417397161621965,0.7219569049677125,0.14230289742918525,0.18351589653868822,0.08922747536457142,0.10513201161845406,0.0681319335305092,0.07681495989876624,0.540362500003539,4.390836399994441
50.0,0.03275675510051304,0.4736435126844649,0.740560458836699,0.14362950091511606,0.18688822517217943,0.08957308664406292,0.1065600291366913,0.0681886825839793,0.07760222299821522,0.5442480000056094,4.206871799993678
55.0,0.03333049325059191,0.4951476204356984,0.7613078124087325,0.14932607089354064,0.19086335746140487,0.09287852702696164,0.10858265551747763,0.07059980034369347,0.07892119910991967,0.5545496000122512,4.0740494999918155
60.0,0.03323640100179572,0.4836341384939082,0.7621551771913685,0.14679183853372366,0.19262995264380472,0.0915204637880341,0.10967155348157856,0.06965559524009657,0.07963341070690602,0.5445311999937985,4.100488299998688
65.0,0.03476887980269477,0.5248413853207706,0.8099269347081722,0.1579011515771234,0.19933683355205717,0.09825378032294253,0.11337249226067987,0.07469533874419974,0.08256451247883737,0.5350310999929206,4.005053500004578
70.0,0.0334556090880827,0.51807771660943,0.8253979736527868,0.1540616612798936,0.2028241839393021,0.09535842823230303,0.11470695834801571,0.07228076179706565,0.08319690182581112,0.62676630000351,4.300667500006966
75.0,0.03436645158538686,0.5420456468872857,0.8619536503241232,0.1610661509982486,0.21802386583380026,0.09943196944874604,0.12389156011523632,0.07524450863591337,0.08981340255124315,0.5905599000107031,3.466021499989438
80.0,0.03470096715607135,0.5270305250314943,0.8227169260560363,0.15843474107045405,0.2078827416218315,0.09842400720764331,0.11875793787010029,0.07475740712792332,0.08647694028719956,0.5880141999950865,3.400159099997836
85.0,0.035218240527967175,0.5206361471307531,0.7792119482525665,0.15733195164337357,0.19961869821856917,0.09809964613335273,0.1149726064428624,0.07468554147534553,0.08406280267295729,0.5651417000044603,3.204843699990306
90.0,0.03659660295920251,0.5351897289557532,0.8111507939131576,0.16034340228775215,0.2094921923531763,0.09967744612590648,0.1215279374002126,0.07579890655782374,0.08924547306205424,0.5388612000097055,3.2669281999988016
95.0,0.03470085423609688,0.5476494067387776,0.848819945307562,0.161012552261229,0.20949973094666866,0.0992127634260814,0.11763333889353468,0.07511353315502213,0.08486262233424806,0.5538640000013402,3.122558300005039
100.0,0.03470900309873915,0.5255983170870777,0.8257552074649174,0.15663552189389018,0.20878630153680053,0.09700604806133079,0.11856672951829934,0.07362345375802941,0.0859665236053193,0.5598749999917345,3.4749753000069177
105.0,0.03412732067636415,0.4909820049386135,0.7971065791617579,0.14798422703833186,0.20345090107779243,0.09211508689104636,0.11654352201430486,0.07008728370954924,0.0850920765852561,0.5419598000007682,3.502260799999931
110.0,0.03138717386481421,0.4595990067898987,0.722352384482505,0.1392100226745156,0.18184237063670147,0.0868285223795822,0.10446258521252498,0.06607581815237179,0.07642885504798237,0.5397531000053277,3.5797756999963894
115.0,0.032149637434636856,0.47694639067738137,0.7334623998289242,0.1452668368730853,0.1879883788792464,0.09069216241742868,0.10832583667071127,0.06901478022697681,0.07920057882421282,0.5171864000003552,3.794465200000559
120.0,0.03262808485544469,0.470308992331261,0.7183659794358968,0.14537667491133274,0.18992044747703127,0.09100654695768703,0.11047097111177503,0.06929499423134751,0.08097426164691673,0.5177451000054134,3.9052792000002228
